,uid,companyId,agent,validBet,score,add_time,gameName,gameId,roundId,ip,currency_rate
22428,3933627,40153,3858739,2.0,-2.0,2024-08-21 21:03:58,十倍金牛,904,gfg_904101_1724245437778_110254,111.90.210.141,10.000000000000
22429,3985579,40153,3858739,0.5,-0.5,2024-08-21 21:03:58,超级王牌,320,gfg_320101_1724245437810_110176,131.226.104.21,10.000000000000
22430,3712921,40056,2797610,0.9,-0.9,2024-08-21 21:04:00,金蟾捕鱼,201,gfg_201101_1724245439695_12466,112.209.62.147,10.000000000000
22431,3766615,40153,3858739,1.0,-1.0,2024-08-21 21:04:06,虎虎生财,901,gfg_901101_1724245445921_109958,111.90.208.201,10.000000000000
22432,4010068,40153,3858739,0.1,0.1,2024-08-21 21:04:07,水牛,309,gfg_309101_1724245447388_110258,110.54.137.238,10.000000000000
22433,3966446,40056,2797610,0.25,-0.25,2024-08-21 21:04:10,超级王牌,320,gfg_320101_1724245450452_109532,175.176.21.222,10.000000000000
22434,3985579,40153,3858739,0.625,-0.625,2024-08-21 21:04:10,超级王牌,320,gfg_320101_1724245450270_110176,131.226.104.21,10.000000000000
22435,3806340,40056,2797610,1.0,0.0,2024-08-21 21:04:17,财神捕鱼,202,gfg_202101_1724245456683_12468,180.195.112.75,10.000000000000
22436,3966446,40056,2797610,0.25,-0.25,2024-08-21 21:04:18,超级王牌,320,gfg_320101_1724245457966_109532,175.176.21.222,10.000000000000
22437,3806340,40056,2797610,0.0,0.0,2024-08-21 21:04:20,财神捕鱼,202,gfg_202101_1724245459682_12468,180.195.112.75,10.000000000000
22438,3996871,40153,3858739,0.625,-0.625,2024-08-21 21:04:20,麻将无双,305,gfg_305101_1724245459837_109652,112.210.129.203,10.000000000000
22439,3922616,40152,3858661,1.0,-1.0,2024-08-21 21:04:21,虎虎生财,901,gfg_901101_1724245461080_110236,112.206.68.188,10.000000000000
22440,3922616,40152,3858661,1.0,-1.0,2024-08-21 21:04:22,虎虎生财,901,gfg_901101_1724245462597_110236,112.206.68.188,10.000000000000
22441,3922616,40152,3858661,1.0,-1.0,2024-08-21 21:04:24,虎虎生财,901,gfg_901101_1724245464317_110236,112.206.68.188,10.000000000000
22442,3966446,40056,2797610,0.25,-0.25,2024-08-21 21:04:25,超级王牌,320,gfg_320101_1724245465612_109532,175.176.21.222,10.000000000000
22443,3806340,40056,2797610,0.0,15.0,2024-08-21 21:04:26,财神捕鱼,202,gfg_202101_1724245465683_12468,180.195.112.75,10.000000000000
22444,3985579,40153,3858739,0.625,-0.625,2024-08-21 21:04:26,超级王牌,320,gfg_320101_1724245466575_110176,131.226.104.21,10.000000000000
22445,3806340,40056,2797610,0.0,0.0,2024-08-21 21:04:29,财神捕鱼,202,gfg_202101_1724245468683_12468,180.195.112.75,10.000000000000
22446,3985579,40153,3858739,0.625,2.375,2024-08-21 21:04:30,超级王牌,320,gfg_320101_1724245469790_110176,131.226.104.21,10.000000000000
22447,4009066,40152,3858661,0.26,-0.24,2024-08-21 21:04:31,水牛,309,gfg_309101_1724245471545_110214,120.28.192.61,10.000000000000
22448,3922616,40152,3858661,1.0,-0.4,2024-08-21 21:04:33,虎虎生财,901,gfg_901101_1724245473326_110236,112.206.68.188,10.000000000000
22449,3966446,40056,2797610,0.25,-0.25,2024-08-21 21:04:35,超级王牌,320,gfg_320101_1724245475431_109532,175.176.21.222,10.000000000000
22450,4010068,40153,3858739,0.1,-0.1,2024-08-21 21:04:37,水牛,309,gfg_309101_1724245476674_110258,110.54.137.238,10.000000000000
22451,4009066,40152,3858661,0.2,-0.2,2024-08-21 21:04:39,水牛,309,gfg_309101_1724245479040_110214,120.28.192.61,10.000000000000
22452,3888723,40152,3858661,0.1,-0.08499999999999999,2024-08-21 21:04:40,超级王牌,320,gfg_320101_1724245480177_110198,64.226.60.103,10.000000000000
22453,4009066,40152,3858661,0.2,-0.18,2024-08-21 21:04:40,水牛,309,gfg_309101_1724245480390_110214,120.28.192.61,10.000000000000
22454,3996871,40153,3858739,0.625,5.525,2024-08-21 21:04:40,麻将无双,305,gfg_305101_1724245480407_109652,112.210.129.203,10.000000000000
22455,3966446,40056,2797610,0.25,-0.25,2024-08-21 21:04:43,超级王牌,320,gfg_320101_1724245482940_109532,175.176.21.222,10.000000000000
22456,3514475,40240,4607576,12.0,-12.0,2024-08-21 21:04:44,十倍金牛,804,1728484882804101606,223.204.221.23,0.150000000000
22457,3806340,40056,2797610,1.7,-1.7,2024-08-21 21:04:47,财神捕鱼,202,gfg_202101_1724245486682_12468,180.195.112.75,10.000000000000
22458,3766615,40153,3858739,1.0,-1.0,2024-08-21 21:04:47,虎虎生财,901,gfg_901101_1724245486955_109958,111.90.208.201,10.000000000000
22459,3888723,40152,3858661,0.1,-0.1,2024-08-21 21:04:48,超级王牌,320,gfg_320101_1724245488225_110198,64.226.60.103,10.000000000000
22460,3888723,40152,3858661,0.1,0.74,2024-08-21 21:04:51,超级王牌,320,gfg_320101_1724245491287_110198,64.226.60.103,10.000000000000
22461,3922616,40152,3858661,1.0,-1.0,2024-08-21 21:04:56,虎虎生财,901,gfg_901101_1724245495803_110236,112.206.68.188,10.000000000000
22462,4009066,40152,3858661,0.2,-0.2,2024-08-21 21:05:00,水牛,309,gfg_309101_1724245500582_110214,120.28.192.61,10.000000000000
22463,3996871,40153,3858739,0.625,2.325,2024-08-21 21:05:00,麻将无双,305,gfg_305101_1724245500148_109652,112.210.129.203,10.000000000000
22464,4000262,40153,3858739,0.2,-0.2,2024-08-21 21:05:01,超级王牌,320,gfg_320101_1724245500962_109990,175.176.40.104,10.000000000000
22465,4000262,40153,3858739,0.2,1.6800000000000002,2024-08-21 21:05:02,超级王牌,320,gfg_320101_1724245502218_109990,175.176.40.104,10.000000000000
22466,4009066,40152,3858661,0.2,-0.2,2024-08-21 21:05:05,水牛,309,gfg_309101_1724245505109_110214,120.28.192.61,10.000000000000
22467,4009066,40152,3858661,0.2,-0.2,2024-08-21 21:05:06,水牛,309,gfg_309101_1724245506345_110214,120.28.192.61,10.000000000000
22468,4009066,40152,3858661,0.2,-0.18,2024-08-21 21:05:08,水牛,309,gfg_309101_1724245507625_110214,120.28.192.61,10.000000000000
22469,4003330,40056,2797610,0.125,-0.125,2024-08-21 21:05:09,超级王牌,320,gfg_320101_1724245509430_109954,14.1.65.190,10.000000000000
22470,3766615,40153,3858739,1.0,0.0,2024-08-21 21:05:10,虎虎生财,901,gfg_901101_1724245510465_109958,111.90.208.201,10.000000000000
22471,4003330,40056,2797610,0.125,-0.125,2024-08-21 21:05:13,超级王牌,320,gfg_320101_1724245512633_109954,14.1.65.190,10.000000000000
22472,4009066,40152,3858661,0.2,0.8,2024-08-21 21:05:13,水牛,309,gfg_309101_1724245513326_110214,120.28.192.61,10.000000000000
22473,4003330,40056,2797610,0.125,-0.125,2024-08-21 21:05:18,超级王牌,320,gfg_320101_1724245518450_109954,14.1.65.190,10.000000000000
22474,3996871,40153,3858739,0.625,3.475,2024-08-21 21:05:18,麻将无双,305,gfg_305101_1724245518268_109652,112.210.129.203,10.000000000000
22475,3904353,40128,3013711,4.615384615384615,4.384615384615385,2024-08-21 21:05:20,新看四张抢庄牛牛,126,gfg_126101_1724245500726_40700,115.164.86.42,0.650000000000
22476,3514475,40240,4607576,13.333333333333334,-13.333333333333334,2024-08-21 21:05:22,十倍金牛,804,1729522882804101004,223.204.221.23,0.150000000000
22477,3669464,40227,4420621,0.1,-0.08,2024-08-21 21:05:23,麻将无双,305,gfg_305101_1724245523123_110250,104.28.217.188,2.000000000000
22478,4009066,40152,3858661,0.26,-0.13999999999999999,2024-08-21 21:05:25,水牛,309,gfg_309101_1724245525469_110214,120.28.192.61,10.000000000000
22479,3996871,40153,3858739,0.625,-0.625,2024-08-21 21:05:26,麻将无双,305,gfg_305101_1724245525682_109652,112.210.129.203,10.000000000000
22480,3766615,40153,3858739,1.0,-1.0,2024-08-21 21:05:26,虎虎生财,901,gfg_901101_1724245525825_109958,111.90.208.201,10.000000000000
22481,3806340,40056,2797610,1.7,-1.7,2024-08-21 21:05:32,财神捕鱼,202,gfg_202101_1724245531683_12468,180.195.112.75,10.000000000000
22482,3900845,40064,2797634,0.6153846153846154,-0.6153846153846154,2024-08-21 21:05:36,亡灵大盗,902,gfg_902101_1724245535657_110276,149.78.204.208,0.650000000000
22483,4009066,40152,3858661,0.2,-0.18,2024-08-21 21:05:37,水牛,309,gfg_309101_1724245537585_110214,120.28.192.61,10.000000000000
22484,3996871,40153,3858739,0.625,-0.625,2024-08-21 21:05:39,麻将无双,305,gfg_305101_1724245538834_109652,112.210.129.203,10.000000000000
22485,3900845,40064,2797634,0.6153846153846154,-0.6153846153846154,2024-08-21 21:05:40,亡灵大盗,902,gfg_902101_1724245540000_110276,149.78.204.208,0.650000000000
22486,4000262,40153,3858739,0.2,-0.2,2024-08-21 21:05:44,超级王牌,320,gfg_320101_1724245543898_109990,175.176.40.104,10.000000000000
22487,3766615,40153,3858739,1.0,-1.0,2024-08-21 21:05:48,虎虎生财,901,gfg_901101_1724245548385_109958,111.90.208.201,10.000000000000
22488,3669464,40227,4420621,0.1,-0.1,2024-08-21 21:05:49,麻将无双,305,gfg_305101_1724245549360_110250,104.28.217.188,2.000000000000
22489,4009066,40152,3858661,0.2,-0.2,2024-08-21 21:05:52,水牛,309,gfg_309101_1724245552577_110214,120.28.192.61,10.000000000000
22490,3669464,40227,4420621,0.1,-0.06,2024-08-21 21:05:53,麻将无双,305,gfg_305101_1724245552631_110250,104.28.217.188,2.000000000000
22491,4009066,40152,3858661,0.2,-0.18,2024-08-21 21:05:54,水牛,309,gfg_309101_1724245553811_110214,120.28.192.61,10.000000000000
22492,4000262,40153,3858739,0.2,-0.18,2024-08-21 21:05:56,超级王牌,320,gfg_320101_1724245556321_109990,175.176.40.104,10.000000000000
22493,3966446,40056,2797610,0.25,-0.16,2024-08-21 21:05:57,超级王牌,320,gfg_320101_1724245557467_109532,175.176.21.222,10.000000000000
22494,4009066,40152,3858661,0.2,0.6,2024-08-21 21:05:57,水牛,309,gfg_309101_1724245556611_110214,120.28.192.61,10.000000000000
22495,3766615,40153,3858739,1.0,-1.0,2024-08-21 21:05:57,虎虎生财,901,gfg_901101_1724245557560_109958,111.90.208.201,10.000000000000
22496,3766615,40153,3858739,1.0,-1.0,2024-08-21 21:05:59,虎虎生财,901,gfg_901101_1724245558800_109958,111.90.208.201,10.000000000000
22497,3996871,40153,3858739,0.625,-0.625,2024-08-21 21:06:01,麻将无双,305,gfg_305101_1724245561557_109652,112.210.129.203,10.000000000000
22498,3806340,40056,2797610,1.2,-1.2,2024-08-21 21:06:04,财神捕鱼,202,gfg_202101_1724245564653_12468,180.195.112.75,10.000000000000
22499,3165547,5069,2010892,3.0,-3.0,2024-08-21 21:06:05,新看四张抢庄牛牛,126,gfg_126101_1724245545801_40704,36.113.30.194,1.000000000000
22500,4000262,40153,3858739,0.2,-0.2,2024-08-21 21:06:06,超级王牌,320,gfg_320101_1724245566687_109990,175.176.40.104,10.000000000000
22501,4000262,40153,3858739,0.2,-0.2,2024-08-21 21:06:13,超级王牌,320,gfg_320101_1724245572699_109990,175.176.40.104,10.000000000000
22502,3669464,40227,4420621,0.1,-0.1,2024-08-21 21:06:15,麻将无双,305,gfg_305101_1724245574557_110250,104.28.217.188,2.000000000000
22503,4000262,40153,3858739,0.2,-0.16,2024-08-21 21:06:16,超级王牌,320,gfg_320101_1724245575192_109990,175.176.40.104,10.000000000000
22504,3806340,40056,2797610,0.0,0.4,2024-08-21 21:06:17,财神捕鱼,202,gfg_202101_1724245576653_12468,180.195.112.75,10.000000000000
22505,3935375,40010,2530158,4.0,-4.0,2024-08-21 21:06:18,麻將胡了2,903,gfg_903101_1724245577313_110294,14.0.236.172,1.000000000000
22506,4009066,40152,3858661,0.26,-0.26,2024-08-21 21:06:18,水牛,309,gfg_309101_1724245578009_110214,120.28.192.61,10.000000000000
22507,3443546,5069,2010892,7.0,-7.0,2024-08-21 21:06:19,炸金花,12,ld_12101_1724245563_4,27.68.137.238,1.000000000000
22508,3766615,40153,3858739,1.0,-1.0,2024-08-21 21:06:21,虎虎生财,901,gfg_901101_1724245580200_109958,111.90.208.201,10.000000000000
22509,3996871,40153,3858739,0.625,-0.625,2024-08-21 21:06:21,麻将无双,305,gfg_305101_1724245580690_109652,112.210.129.203,10.000000000000
22510,4000262,40153,3858739,0.2,-0.2,2024-08-21 21:06:22,超级王牌,320,gfg_320101_1724245581422_109990,175.176.40.104,10.000000000000
22511,3996871,40153,3858739,0.625,13.425,2024-08-21 21:06:22,麻将无双,305,gfg_305101_1724245581896_109652,112.210.129.203,10.000000000000
22512,4003330,40056,2797610,0.125,1.7,2024-08-21 21:06:23,超级王牌,320,gfg_320101_1724245582263_109954,14.1.65.190,10.000000000000
22513,4000262,40153,3858739,0.2,-0.2,2024-08-21 21:06:23,超级王牌,320,gfg_320101_1724245582661_109990,175.176.40.104,10.000000000000
22514,3669464,40227,4420621,0.1,-0.1,2024-08-21 21:06:23,麻将无双,305,gfg_305101_1724245582999_110250,104.28.217.188,2.000000000000
22515,3514475,40240,4607576,13.333333333333334,-13.333333333333334,2024-08-21 21:06:29,十倍金牛,804,1723588882804101798,223.204.221.23,0.150000000000
22516,3669464,40227,4420621,0.1,-0.1,2024-08-21 21:06:30,麻将无双,305,gfg_305101_1724245589227_110250,104.28.217.188,2.000000000000
22517,3766615,40153,3858739,1.0,0.0,2024-08-21 21:06:31,虎虎生财,901,gfg_901101_1724245590834_109958,111.90.208.201,10.000000000000
22518,3996871,40153,3858739,0.625,-0.625,2024-08-21 21:06:41,麻将无双,305,gfg_305101_1724245600448_109652,112.210.129.203,10.000000000000
22519,3935375,40010,2530158,4.0,-4.0,2024-08-21 21:06:42,麻將胡了2,903,gfg_903101_1724245601870_110294,14.0.236.172,1.000000000000
22520,3996871,40153,3858739,0.625,-0.625,2024-08-21 21:06:42,麻将无双,305,gfg_305101_1724245601570_109652,112.210.129.203,10.000000000000
22521,3935375,40010,2530158,4.0,-3.0,2024-08-21 21:06:44,麻將胡了2,903,gfg_903101_1724245603753_110294,14.0.236.172,1.000000000000
22522,3766615,40153,3858739,1.0,-1.0,2024-08-21 21:06:45,虎虎生财,901,gfg_901101_1724245604914_109958,111.90.208.201,10.000000000000
22523,3766615,40153,3858739,1.0,-1.0,2024-08-21 21:06:49,虎虎生财,901,gfg_901101_1724245608435_109958,111.90.208.201,10.000000000000
22524,3966446,40056,2797610,0.25,-0.25,2024-08-21 21:06:59,超级王牌,320,gfg_320101_1724245618217_109532,175.176.21.222,10.000000000000
22525,3806340,40056,2797610,0.9,-0.9,2024-08-21 21:07:05,财神捕鱼,202,gfg_202101_1724245624653_12468,180.195.112.75,10.000000000000
22526,3766615,40153,3858739,1.0,-1.0,2024-08-21 21:07:07,虎虎生财,901,gfg_901101_1724245626354_109958,111.90.208.201,10.000000000000
22527,3996871,40153,3858739,0.625,-0.625,2024-08-21 21:07:10,麻将无双,305,gfg_305101_1724245629311_109652,112.210.129.203,10.000000000000
22528,3904353,40128,3013711,4.615384615384615,4.384615384615385,2024-08-21 21:07:12,新看四张抢庄牛牛,126,gfg_126101_1724245615652_40708,115.164.86.42,0.650000000000
22529,3514475,40240,4607576,13.333333333333334,-13.333333333333334,2024-08-21 21:07:13,十倍金牛,804,1724632882804101554,223.204.221.23,0.150000000000
22530,3966446,40056,2797610,0.25,-0.25,2024-08-21 21:07:28,超级王牌,320,gfg_320101_1724245647608_109532,175.176.21.222,10.000000000000
22531,4009066,40152,3858661,0.26,0.13999999999999999,2024-08-21 21:07:31,水牛,309,gfg_309101_1724245651101_110214,120.28.192.61,10.000000000000
22532,3514475,40240,4607576,6.666666666666667,-6.666666666666667,2024-08-21 21:07:32,十倍金牛,804,1721651882804101848,223.204.221.23,0.150000000000
22533,4009066,40152,3858661,0.26,-0.06,2024-08-21 21:07:35,水牛,309,gfg_309101_1724245654704_110214,120.28.192.61,10.000000000000
22534,3806340,40056,2797610,0.3,0.3,2024-08-21 21:07:38,财神捕鱼,202,gfg_202101_1724245657653_12468,180.195.112.75,10.000000000000
22535,3996871,40153,3858739,0.625,-0.625,2024-08-21 21:07:47,麻将无双,305,gfg_305101_1724245666258_109652,112.210.129.203,10.000000000000
22536,3985579,40153,3858739,0.625,-0.625,2024-08-21 21:08:01,超级王牌,320,gfg_320101_1724245680346_110176,131.226.104.21,10.000000000000
22537,4003330,40056,2797610,0.125,-0.125,2024-08-21 21:08:05,超级王牌,320,gfg_320101_1724245685572_109954,14.1.65.190,10.000000000000
22538,3806340,40056,2797610,0.0,0.3,2024-08-21 21:08:11,财神捕鱼,202,gfg_202101_1724245690623_12468,180.195.112.75,10.000000000000
22539,3985579,40153,3858739,0.625,-0.625,2024-08-21 21:08:11,超级王牌,320,gfg_320101_1724245691109_110176,131.226.104.21,10.000000000000
22540,3888723,40152,3858661,0.125,-0.125,2024-08-21 21:08:12,超级王牌,320,gfg_320101_1724245691171_110198,64.226.60.103,10.000000000000
22541,4009066,40152,3858661,0.2,-0.2,2024-08-21 21:08:13,水牛,309,gfg_309101_1724245692990_110214,120.28.192.61,10.000000000000
22542,4003330,40056,2797610,0.125,-0.125,2024-08-21 21:08:14,超级王牌,320,gfg_320101_1724245693864_109954,14.1.65.190,10.000000000000
22543,4003330,40056,2797610,0.125,-0.125,2024-08-21 21:08:19,超级王牌,320,gfg_320101_1724245698157_109954,14.1.65.190,10.000000000000
22544,3996871,40153,3858739,0.625,-0.625,2024-08-21 21:08:19,麻将无双,305,gfg_305101_1724245698283_109652,112.210.129.203,10.000000000000
22545,3996871,40153,3858739,0.625,0.225,2024-08-21 21:08:20,麻将无双,305,gfg_305101_1724245699423_109652,112.210.129.203,10.000000000000
22546,4009066,40152,3858661,0.2,0.2,2024-08-21 21:08:21,水牛,309,gfg_309101_1724245700336_110214,120.28.192.61,10.000000000000
22547,3806340,40056,2797610,0.0,0.0,2024-08-21 21:08:23,财神捕鱼,202,gfg_202101_1724245702623_12468,180.195.112.75,10.000000000000
22548,4003330,40056,2797610,0.125,0.52,2024-08-21 21:08:25,超级王牌,320,gfg_320101_1724245704516_109954,14.1.65.190,10.000000000000
22549,3806340,40056,2797610,0.0,0.0,2024-08-21 21:08:29,财神捕鱼,202,gfg_202101_1724245708623_12468,180.195.112.75,10.000000000000
22550,3888723,40152,3858661,0.125,-0.125,2024-08-21 21:08:39,超级王牌,320,gfg_320101_1724245718368_110198,64.226.60.103,10.000000000000
22551,3966446,40056,2797610,0.25,-0.25,2024-08-21 21:08:40,超级王牌,320,gfg_320101_1724245720074_109532,175.176.21.222,10.000000000000
22552,793166,5029,1791084,4.0,-4.0,2024-08-21 21:08:47,金蟾捕鱼,201,gfg_201102_1724245726237_12475,111.55.102.135,1.000000000000
22553,3985579,40153,3858739,0.625,-0.625,2024-08-21 21:08:47,超级王牌,320,gfg_320101_1724245726395_110176,131.226.104.21,10.000000000000
22554,793166,5029,1791084,6.0,-6.0,2024-08-21 21:08:50,金蟾捕鱼,201,gfg_201102_1724245729237_12475,111.55.102.135,1.000000000000
22555,3985579,40153,3858739,0.625,-0.625,2024-08-21 21:08:53,超级王牌,320,gfg_320101_1724245732929_110176,131.226.104.21,10.000000000000
22556,3966446,40056,2797610,0.25,-0.25,2024-08-21 21:08:56,超级王牌,320,gfg_320101_1724245735367_109532,175.176.21.222,10.000000000000
22557,4009066,40152,3858661,0.2,-0.192,2024-08-21 21:08:59,水牛,309,gfg_309101_1724245739038_110214,120.28.192.61,10.000000000000
22558,793166,5029,1791084,5.0,-3.0,2024-08-21 21:09:05,金蟾捕鱼,201,gfg_201102_1724245744236_12475,111.55.102.135,1.000000000000
22559,3806340,40056,2797610,0.8,-0.8,2024-08-21 21:09:05,财神捕鱼,202,gfg_202101_1724245744623_12468,180.195.112.75,10.000000000000
22560,3766615,40153,3858739,1.0,-1.0,2024-08-21 21:09:05,虎虎生财,901,gfg_901101_1724245744249_109958,111.90.208.201,10.000000000000
22561,3985579,40153,3858739,0.625,-0.625,2024-08-21 21:09:12,超级王牌,320,gfg_320101_1724245751567_110176,131.226.104.21,10.000000000000
22562,793166,5029,1791084,7.0,-7.0,2024-08-21 21:09:17,金蟾捕鱼,201,gfg_201102_1724245756237_12475,111.55.102.135,1.000000000000
22563,3888723,40152,3858661,0.125,-0.125,2024-08-21 21:09:17,超级王牌,320,gfg_320101_1724245757045_110198,64.226.60.103,10.000000000000
22564,4001588,40056,2797610,0.5,-0.5,2024-08-21 21:09:18,水牛,309,gfg_309101_1724245757399_110336,158.62.27.66,10.000000000000
22565,3966446,40056,2797610,0.25,-0.25,2024-08-21 21:09:22,超级王牌,320,gfg_320101_1724245761562_109532,175.176.21.222,10.000000000000
22566,3888723,40152,3858661,0.125,-0.125,2024-08-21 21:09:23,超级王牌,320,gfg_320101_1724245762892_110198,64.226.60.103,10.000000000000
22567,3766615,40153,3858739,1.0,-1.0,2024-08-21 21:09:26,虎虎生财,901,gfg_901101_1724245765363_109958,111.90.208.201,10.000000000000
22568,3966446,40056,2797610,0.25,-0.25,2024-08-21 21:09:33,超级王牌,320,gfg_320101_1724245772447_109532,175.176.21.222,10.000000000000
22569,3806340,40056,2797610,1.5,-1.5,2024-08-21 21:09:38,财神捕鱼,202,gfg_202101_1724245777623_12468,180.195.112.75,10.000000000000
22570,3888723,40152,3858661,0.1,-0.08499999999999999,2024-08-21 21:09:38,超级王牌,320,gfg_320101_1724245778037_110198,64.226.60.103,10.000000000000
22571,4003330,40056,2797610,0.125,-0.125,2024-08-21 21:09:42,超级王牌,320,gfg_320101_1724245781291_109954,14.1.65.190,10.000000000000
22572,3996871,40153,3858739,0.625,5.625,2024-08-21 21:09:42,麻将无双,305,gfg_305101_1724245781342_109652,112.210.129.203,10.000000000000
22573,4001588,40056,2797610,0.5,-0.5,2024-08-21 21:09:44,水牛,309,gfg_309101_1724245783641_110336,158.62.27.66,10.000000000000
22574,4001588,40056,2797610,0.5,-0.5,2024-08-21 21:09:50,水牛,309,gfg_309101_1724245789277_110336,158.62.27.66,10.000000000000
22575,3966446,40056,2797610,0.25,-0.25,2024-08-21 21:09:51,超级王牌,320,gfg_320101_1724245790143_109532,175.176.21.222,10.000000000000
22576,3966446,40056,2797610,0.25,-0.25,2024-08-21 21:09:54,超级王牌,320,gfg_320101_1724245793572_109532,175.176.21.222,10.000000000000
22577,3985579,40153,3858739,0.625,-0.55,2024-08-21 21:09:54,超级王牌,320,gfg_320101_1724245793371_110176,131.226.104.21,10.000000000000
22578,4003330,40056,2797610,0.125,-0.125,2024-08-21 21:10:07,超级王牌,320,gfg_320101_1724245806228_109954,14.1.65.190,10.000000000000
22579,3966446,40056,2797610,0.25,-0.25,2024-08-21 21:10:12,超级王牌,320,gfg_320101_1724245811665_109532,175.176.21.222,10.000000000000
22580,3966446,40056,2797610,0.25,-0.25,2024-08-21 21:10:15,超级王牌,320,gfg_320101_1724245814713_109532,175.176.21.222,10.000000000000
22581,4000262,40153,3858739,0.2,-0.19,2024-08-21 21:10:18,超级王牌,320,gfg_320101_1724245817225_109990,175.176.40.104,10.000000000000
22582,3806340,40056,2797610,1.5,-1.5,2024-08-21 21:10:26,财神捕鱼,202,gfg_202101_1724245825494_12468,180.195.112.75,10.000000000000
22583,4003330,40056,2797610,0.125,-0.125,2024-08-21 21:10:26,超级王牌,320,gfg_320101_1724245825943_109954,14.1.65.190,10.000000000000
22584,3966446,40056,2797610,0.25,-0.15,2024-08-21 21:10:26,超级王牌,320,gfg_320101_1724245825963_109532,175.176.21.222,10.000000000000
22585,3888723,40152,3858661,0.125,-0.125,2024-08-21 21:10:26,超级王牌,320,gfg_320101_1724245825402_110198,64.226.60.103,10.000000000000
22586,3806340,40056,2797610,1.8,-1.8,2024-08-21 21:10:29,财神捕鱼,202,gfg_202101_1724245828494_12468,180.195.112.75,10.000000000000
22587,4009066,40152,3858661,0.2,-0.2,2024-08-21 21:10:29,水牛,309,gfg_309101_1724245828844_110214,120.28.192.61,10.000000000000
22588,3985579,40153,3858739,0.625,-0.625,2024-08-21 21:10:31,超级王牌,320,gfg_320101_1724245830845_110176,131.226.104.21,10.000000000000
22589,3766615,40153,3858739,1.0,-1.0,2024-08-21 21:10:34,虎虎生财,901,gfg_901101_1724245833394_109958,111.90.208.201,10.000000000000
22590,4001588,40056,2797610,0.5,-0.5,2024-08-21 21:10:35,水牛,309,gfg_309101_1724245834245_110336,158.62.27.66,10.000000000000
22591,4009066,40152,3858661,0.1,-0.1,2024-08-21 21:10:41,水牛,309,gfg_309101_1724245840653_110214,120.28.192.61,10.000000000000
22592,3766615,40153,3858739,1.0,-1.0,2024-08-21 21:10:42,虎虎生财,901,gfg_901101_1724245841234_109958,111.90.208.201,10.000000000000
22593,4009066,40152,3858661,0.1,-0.1,2024-08-21 21:10:52,水牛,309,gfg_309101_1724245851604_110214,120.28.192.61,10.000000000000
22594,3251776,5009,1582006,5.0,-5.0,2024-08-21 21:10:57,炸金花,12,bp_12102_1724245851_4,223.97.83.204,1.000000000000
22595,3888723,40152,3858661,0.125,-0.125,2024-08-21 21:11:00,超级王牌,320,gfg_320101_1724245859897_110198,64.226.60.103,10.000000000000
22596,3933644,40064,2797634,0.6153846153846154,1.2923076923076922,2024-08-21 21:11:03,亡灵大盗,902,gfg_902101_1724245862907_110358,177.50.35.144,0.650000000000
22597,3888723,40152,3858661,0.125,-0.125,2024-08-21 21:11:03,超级王牌,320,gfg_320101_1724245862757_110198,64.226.60.103,10.000000000000
22598,3766615,40153,3858739,1.0,-1.0,2024-08-21 21:11:03,虎虎生财,901,gfg_901101_1724245862993_109958,111.90.208.201,10.000000000000
22599,4010178,40153,3858739,2.0,-2.0,2024-08-21 21:11:05,麻將胡了2,903,gfg_903101_1724245864537_110350,152.32.112.233,10.000000000000
22600,4003330,40056,2797610,0.125,-0.125,2024-08-21 21:11:06,超级王牌,320,gfg_320101_1724245865496_109954,14.1.65.190,10.000000000000
22601,4001588,40056,2797610,0.2,-0.18,2024-08-21 21:11:06,水牛,309,gfg_309101_1724245865575_110336,158.62.27.66,10.000000000000
22602,4009823,40252,4893165,0.6153846153846154,-0.6153846153846154,2024-08-21 21:11:07,金蟾捕鱼,201,gfg_201101_1724245866184_12479,138.97.217.168,0.650000000000
22603,3888723,40152,3858661,0.1,-0.1,2024-08-21 21:11:10,超级王牌,320,gfg_320101_1724245870054_110198,64.226.60.103,10.000000000000
22604,3806340,40056,2797610,0.3,0.7,2024-08-21 21:11:14,财神捕鱼,202,gfg_202101_1724245873494_12468,180.195.112.75,10.000000000000
22605,3766615,40153,3858739,1.0,-1.0,2024-08-21 21:11:14,虎虎生财,901,gfg_901101_1724245873474_109958,111.90.208.201,10.000000000000
22606,3766615,40153,3858739,1.0,-1.0,2024-08-21 21:11:16,虎虎生财,901,gfg_901101_1724245876113_109958,111.90.208.201,10.000000000000
22607,4010178,40153,3858739,2.0,-1.6,2024-08-21 21:11:17,麻將胡了2,903,gfg_903101_1724245876934_110350,152.32.112.233,10.000000000000
22608,3985579,40153,3858739,0.625,-0.625,2024-08-21 21:11:19,超级王牌,320,gfg_320101_1724245878539_110176,131.226.104.21,10.000000000000
22609,3766615,40153,3858739,1.0,-1.0,2024-08-21 21:11:19,虎虎生财,901,gfg_901101_1724245879074_109958,111.90.208.201,10.000000000000
22610,3888723,40152,3858661,0.125,-0.125,2024-08-21 21:11:20,超级王牌,320,gfg_320101_1724245879471_110198,64.226.60.103,10.000000000000
22611,4010178,40153,3858739,2.0,-2.0,2024-08-21 21:11:22,麻將胡了2,903,gfg_903101_1724245881882_110350,152.32.112.233,10.000000000000
